epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,1669.51,0.39318,0.31989,0.98187,0.86026,0.81168,0.8593,0.65483,0.61446,0.60512,1.11084,0.000551377,0.000551377,0.000551377
171,1678.1,0.38162,0.3098,0.98006,0.81852,0.81671,0.85862,0.65238,0.62352,0.5811,1.12809,0.000544776,0.000544776,0.000544776
172,1686.7,0.37593,0.29978,0.98614,0.9193,0.74898,0.86461,0.65599,0.58509,0.56904,1.11238,0.000538174,0.000538174,0.000538174
173,1695.31,0.3963,0.32667,0.98478,0.92258,0.76021,0.8595,0.65678,0.59489,0.54849,1.11156,0.000531573,0.000531573,0.000531573
174,1704.06,0.3923,0.31512,1.00248,0.88815,0.8096,0.87185,0.65991,0.58905,0.52471,1.10562,0.000524972,0.000524972,0.000524972
175,1712.87,0.36869,0.29877,0.97763,0.87252,0.78933,0.86524,0.64769,0.58201,0.54831,1.09662,0.00051837,0.00051837,0.00051837
176,1721.62,0.37252,0.29618,0.97667,0.86783,0.81197,0.86787,0.65125,0.60447,0.55706,1.10401,0.000511769,0.000511769,0.000511769
177,1730.32,0.37562,0.29642,0.97093,0.86614,0.79433,0.87153,0.66385,0.59487,0.58375,1.10179,0.000505168,0.000505168,0.000505168
178,1739.12,0.39192,0.3089,0.98428,0.91852,0.75761,0.8679,0.65961,0.5936,0.55162,1.10581,0.000498566,0.000498566,0.000498566
179,1747.99,0.37005,0.30007,0.97919,0.85741,0.81889,0.86411,0.66013,0.58042,0.57054,1.09944,0.000491965,0.000491965,0.000491965
180,1756.79,0.37547,0.29779,0.97346,0.90682,0.76547,0.86216,0.67429,0.57362,0.54524,1.08844,0.000485364,0.000485364,0.000485364
