epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,955.61,0.45793,0.38473,1.03626,0.78956,0.77562,0.8131,0.62969,0.64339,0.59989,1.14616,0.000960659,0.000960659,0.000960659
109,966.238,0.47696,0.38975,1.04438,0.88283,0.76958,0.84721,0.6321,0.67657,0.58408,1.16788,0.000954057,0.000954057,0.000954057
110,975.031,0.48681,0.40013,1.05041,0.78992,0.8056,0.82387,0.61159,0.67157,0.63545,1.15598,0.000947456,0.000947456,0.000947456
111,983.851,0.47191,0.39472,1.02692,0.87554,0.72657,0.80723,0.61949,0.6486,0.61188,1.14083,0.000940855,0.000940855,0.000940855
112,992.641,0.4646,0.39651,1.0287,0.86446,0.76198,0.84067,0.62968,0.67773,0.66144,1.16771,0.000934253,0.000934253,0.000934253
113,1001.47,0.4679,0.37454,1.04015,0.79145,0.75285,0.83663,0.63087,0.64679,0.60832,1.14318,0.000927652,0.000927652,0.000927652
114,1010.23,0.47083,0.40156,1.04182,0.82994,0.79824,0.835,0.62229,0.64542,0.59699,1.12848,0.000921051,0.000921051,0.000921051
115,1018.97,0.45757,0.38361,1.03266,0.85653,0.8013,0.83758,0.62965,0.65203,0.63764,1.15333,0.00091445,0.00091445,0.00091445
116,1027.72,0.44672,0.36508,1.02655,0.83348,0.80057,0.84244,0.64277,0.63658,0.56676,1.13758,0.000907848,0.000907848,0.000907848
117,1036.47,0.45675,0.36768,1.02628,0.76491,0.80561,0.83084,0.61805,0.64871,0.56806,1.14964,0.000901247,0.000901247,0.000901247
118,1045.2,0.4554,0.38452,1.02482,0.81253,0.78381,0.84257,0.64334,0.60967,0.55309,1.12183,0.000894646,0.000894646,0.000894646
119,1054.03,0.46733,0.39726,1.03605,0.83909,0.79409,0.84092,0.62487,0.65514,0.59556,1.15825,0.000888044,0.000888044,0.000888044
120,1062.81,0.45311,0.38012,1.02385,0.85874,0.79725,0.84767,0.64115,0.64835,0.55145,1.15385,0.000881443,0.000881443,0.000881443
121,1071.57,0.44639,0.36241,1.02912,0.88257,0.77343,0.85168,0.6388,0.64281,0.59025,1.14128,0.000874842,0.000874842,0.000874842
122,1080.33,0.4519,0.37478,1.03515,0.83353,0.77564,0.83787,0.62988,0.64513,0.59761,1.14839,0.00086824,0.00086824,0.00086824
123,1089.18,0.44955,0.37869,1.02515,0.84953,0.74095,0.84299,0.63522,0.63977,0.62733,1.17097,0.000861639,0.000861639,0.000861639
124,1098.05,0.44992,0.37118,1.01657,0.91262,0.74962,0.85288,0.65247,0.61786,0.56222,1.13529,0.000855038,0.000855038,0.000855038
125,1106.91,0.45631,0.37496,1.02707,0.92333,0.75269,0.84311,0.65364,0.61401,0.57074,1.12306,0.000848436,0.000848436,0.000848436
126,1115.77,0.44288,0.3648,1.01602,0.82659,0.75693,0.83178,0.63589,0.63492,0.60295,1.13565,0.000841835,0.000841835,0.000841835
127,1124.72,0.45794,0.38161,1.01461,0.81368,0.77966,0.82683,0.6351,0.62931,0.6077,1.13714,0.000835234,0.000835234,0.000835234
128,1133.58,0.4568,0.37088,1.03826,0.81725,0.81172,0.8499,0.66025,0.62383,0.57371,1.13271,0.000828632,0.000828632,0.000828632
129,1142.56,0.45209,0.35792,1.03141,0.80485,0.78448,0.85919,0.65768,0.62412,0.5717,1.12378,0.000822031,0.000822031,0.000822031
130,1151.35,0.45488,0.38307,1.03118,0.84878,0.79765,0.84458,0.65569,0.61929,0.57424,1.12359,0.00081543,0.00081543,0.00081543
131,1160.13,0.45324,0.3722,1.02344,0.8679,0.75621,0.82722,0.62752,0.62927,0.5585,1.12312,0.000808828,0.000808828,0.000808828
132,1168.87,0.44115,0.35921,1.02548,0.82649,0.78923,0.83452,0.64337,0.62214,0.56084,1.12982,0.000802227,0.000802227,0.000802227
133,1177.69,0.45977,0.37279,1.01666,0.77645,0.81344,0.83671,0.65525,0.59651,0.53982,1.11429,0.000795626,0.000795626,0.000795626
134,1186.62,0.44657,0.37407,1.0295,0.86696,0.77758,0.85506,0.65606,0.6323,0.55065,1.14757,0.000789024,0.000789024,0.000789024
135,1195.42,0.44232,0.37231,1.01368,0.85741,0.75486,0.84411,0.65656,0.60458,0.54637,1.10321,0.000782423,0.000782423,0.000782423
136,1204.25,0.4256,0.36163,1.01271,0.83489,0.7765,0.83581,0.63954,0.64837,0.58714,1.13472,0.000775822,0.000775822,0.000775822
137,1212.99,0.43337,0.35835,1.01783,0.8458,0.73934,0.82968,0.64485,0.60984,0.61641,1.11083,0.00076922,0.00076922,0.00076922
138,1221.77,0.45,0.36387,1.02124,0.84907,0.7951,0.84346,0.64859,0.62881,0.54946,1.13287,0.000762619,0.000762619,0.000762619
139,1230.51,0.43413,0.35818,1.0064,0.83395,0.76598,0.84218,0.6527,0.60107,0.55693,1.11248,0.000756018,0.000756018,0.000756018
140,1239.25,0.42667,0.36159,1.01398,0.87755,0.76783,0.85597,0.67057,0.59494,0.53032,1.12167,0.000749417,0.000749417,0.000749417
141,1248.05,0.42706,0.36466,1.02432,0.79902,0.76415,0.83541,0.64355,0.61393,0.57378,1.12034,0.000742815,0.000742815,0.000742815
142,1256.85,0.41593,0.34526,1.00942,0.77058,0.80347,0.85331,0.64485,0.61355,0.55958,1.12407,0.000736214,0.000736214,0.000736214
143,1265.58,0.44468,0.35527,1.02611,0.85553,0.76301,0.85183,0.65036,0.61284,0.58574,1.11922,0.000729613,0.000729613,0.000729613
144,1274.34,0.4367,0.35324,1.00943,0.82948,0.78151,0.83119,0.64093,0.59308,0.59424,1.10628,0.000723011,0.000723011,0.000723011
145,1283.07,0.44388,0.36398,1.01546,0.76855,0.80281,0.8417,0.64205,0.62873,0.58303,1.12787,0.00071641,0.00071641,0.00071641
146,1291.81,0.43354,0.35846,1.01625,0.83358,0.75507,0.85573,0.65166,0.61304,0.60374,1.12391,0.000709809,0.000709809,0.000709809
